# x,y
0.001,0.0
0.0015667510701081486,5e-05
0.002454708915685031,0.0001
0.0038459178204535353,0.00035
0.0060255958607435805,0.0009
0.009440608762859235,0.0021
0.014791083881682071,0.0063
0.023173946499684784,0.02025
3.630780547701013827e-02,6.666666666666666574e-02
5.411695265464637472e-02,1.516666666666666718e-01
8.066156921766134968e-02,3.383333333333333193e-01
1.202264434617413141e-01,4.633333333333333193e-01
1.791980722375333956e-01,4.833333333333333370e-01
2.670955587558985211e-01,5.183333333333333126e-01
3.981071705534972027e-01,5.033333333333332993e-01
