# x,y
1.000000000000000021e-03,0.000000000000000000e+00
1.490504643386196017e-03,0.000000000000000000e+00
2.221604091955811742e-03,0.000000000000000000e+00
3.311311214825910908e-03,2.000000000000000096e-04
4.935524741394806819e-03,1.199999999999999895e-03
7.356422544596413586e-03,1.399999999999999986e-03
1.096478196143185063e-02,3.700000000000000164e-03
1.634305842723137586e-02,1.569999999999999868e-02
2.435940447292027008e-02,3.939999999999999752e-02
3.630780547701013827e-02,1.218999999999999945e-01
5.411695265464637472e-02,3.019000000000000017e-01
8.066156921766134968e-02,5.669999999999999485e-01
1.202264434617413141e-01,7.662999999999999812e-01
1.791980722375333956e-01,8.306000000000000050e-01
2.670955587558985211e-01,8.384000000000000341e-01
3.981071705534972027e-01,8.362000000000000544e-01
