# x,y
1.000000000000000021e-03,0.000000000000000000e+00
1.759764472006226889e-03,0.000000000000000000e+00
3.096770996935354573e-03,0.000000000000000000e+00
5.449587578346135400e-03,1.000000000000000021e-03
9.589990607459979513e-03,6.000000000000000125e-03
1.687612475788148603e-02,3.899999999999999994e-02
2.969800477406451394e-02,1.189999999999999947e-01
5.226149369087002006e-02,4.099999999999999756e-01
9.196791985117064305e-02,6.630000000000000338e-01
1.618418779184062906e-01,8.549999999999999822e-01
2.848035868435804807e-01,8.629999999999999893e-01
5.011872336272722439e-01,8.750000000000000000e-01
