# x,y
1.000000000000000048e-04,0.000000000000000000e+00
1.827272727272727382e-02,7.333333333333333414e-04
3.644545454545455171e-02,5.866666666666666731e-03
5.461818181818182960e-02,1.870000000000000134e-02
7.279090909090910055e-02,4.243333333333333679e-02
9.096363636363637151e-02,7.483333333333333504e-02
1.091363636363636563e-01,1.137333333333333391e-01
1.273090909090908995e-01,1.628999999999999893e-01
1.454818181818181844e-01,2.167000000000000037e-01
1.636545454545454692e-01,2.673333333333333117e-01
1.818272727272727263e-01,3.250666666666666704e-01
2.000000000000000111e-01,3.775999999999999912e-01
