# x,y
1.000000000000000048e-04,0.000000000000000000e+00
1.827272727272727382e-02,6.666666666666666986e-05
3.644545454545455171e-02,4.000000000000000192e-04
5.461818181818182960e-02,2.500000000000000052e-03
7.279090909090910055e-02,1.129999999999999928e-02
9.096363636363637151e-02,3.250000000000000111e-02
1.091363636363636563e-01,7.006666666666666599e-02
1.273090909090908995e-01,1.259000000000000119e-01
1.454818181818181844e-01,1.950000000000000067e-01
1.636545454545454692e-01,2.711666666666666670e-01
1.818272727272727263e-01,3.533000000000000029e-01
2.000000000000000111e-01,4.331999999999999740e-01
