# x,y
1.000000000000000048e-04,0.000000000000000000e+00
1.827272727272727382e-02,0.000000000000000000e+00
3.644545454545455171e-02,0.000000000000000000e+00
5.461818181818182960e-02,4.000000000000000192e-04
7.279090909090910055e-02,3.066666666666666759e-03
9.096363636363637151e-02,1.290000000000000001e-02
1.091363636363636563e-01,4.070000000000000007e-02
1.273090909090908995e-01,9.450000000000000067e-02
1.454818181818181844e-01,1.741333333333333344e-01
1.636545454545454692e-01,2.729666666666666908e-01
1.818272727272727263e-01,3.765999999999999903e-01
2.000000000000000111e-01,4.798999999999999932e-01
