# x,y
1.000000000000000021e-03,0.000000000000000000e+00
1.759764472006226889e-03,0.000000000000000000e+00
3.096770996935354573e-03,0.000000000000000000e+00
5.449587578346135400e-03,0.000000000000000000e+00
9.589990607459979513e-03,3.000000000000000062e-03
1.687612475788148603e-02,1.799999999999999864e-02
2.969800477406451394e-02,7.599999999999999811e-02
5.226149369087002006e-02,2.710000000000000187e-01
9.196791985117064305e-02,6.460000000000000187e-01
1.618418779184062906e-01,8.309999999999999609e-01
2.848035868435804807e-01,8.459999999999999742e-01
5.011872336272722439e-01,8.419999999999999707e-01
